,Suburb,Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount
17479,Essendon,2,h,735000.0,S,Nelson,7.5,3040.0,2.0,1.0,2.0,558.1163713886642,94.0,1980.0,-37.75051,144.9078,Western Metropolitan,9264.0
17480,Essendon,5,h,1290000.0,S,Barry,7.5,3040.0,5.0,2.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.75026,144.89113,Western Metropolitan,9264.0
17481,Essendon,2,h,562000.0,S,Pagan,7.5,3040.0,2.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.7499,144.91749,Western Metropolitan,9264.0
17482,Essendon,2,h,580500.0,S,Considine,7.5,3040.0,2.0,1.0,2.0,558.1163713886642,151.22021949239888,1970.0,-37.73998,144.89211,Western Metropolitan,9264.0
17483,Essendon,2,u,520000.0,VB,Barry,7.5,3040.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,9264.0
17484,Essendon,3,h,1710000.0,S,Nelson,7.5,3040.0,3.0,1.0,2.0,795.0,151.22021949239888,1965.8799955347176,-37.74903,144.89924,Western Metropolitan,9264.0
17485,Essendon North,2,u,370000.0,PI,Barry,8.2,3041.0,2.0,1.0,1.0,558.1163713886642,65.0,1960.0,-37.74325,144.90739,Western Metropolitan,1308.0
17486,Fairfield,2,u,620000.0,PI,Nelson,5.7,3078.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.78445,145.01054,Northern Metropolitan,2970.0
17487,Fairfield,3,h,1300000.0,S,Ray,5.7,3078.0,3.0,2.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.77306,145.0234,Northern Metropolitan,2970.0
17488,Fawkner,4,h,800000.0,S,Eview,13.1,3060.0,4.0,3.0,2.0,308.0,203.0,2015.0,-37.7166,144.97665,Northern Metropolitan,5070.0
17489,Ferntree Gully,3,h,791100.0,S,Ray,24.8,3156.0,3.0,2.0,2.0,640.0,151.22021949239888,1980.0,-37.89335,145.27924,Eastern Metropolitan,10788.0
17490,Ferntree Gully,2,h,775000.0,S,Noel,24.8,3156.0,2.0,1.0,1.0,733.0,110.0,1950.0,-37.87101,145.26641999999998,Eastern Metropolitan,10788.0
17491,Fitzroy,3,h,1210000.0,PI,Nelson,2.1,3065.0,3.0,1.0,0.0,155.0,151.22021949239888,1965.8799955347176,-37.79451,144.98208,Northern Metropolitan,5825.0
17492,Fitzroy,2,h,1300000.0,S,Woodards,2.1,3065.0,2.0,1.0,1.0,125.0,124.0,2000.0,-37.79395,144.97698,Northern Metropolitan,5825.0
17493,Fitzroy North,3,h,1730000.0,S,Nelson,3.6,3068.0,3.0,2.0,0.0,175.0,151.22021949239888,1965.8799955347176,-37.78305,144.97997,Northern Metropolitan,6244.0
17494,Fitzroy North,3,h,1460000.0,S,Nelson,3.6,3068.0,3.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.78614,144.99008,Northern Metropolitan,6244.0
17495,Flemington,2,h,1100000.0,S,Nelson,3.4,3031.0,2.0,1.0,1.0,193.0,151.22021949239888,1965.8799955347176,-37.787490000000005,144.93203,Northern Metropolitan,3593.0
17496,Flemington,2,u,452500.0,S,Nelson,3.4,3031.0,2.0,1.0,1.0,807.0,54.0,1970.0,-37.783,144.93204,Northern Metropolitan,3593.0
17497,Footscray,1,u,373000.0,SP,Jas,5.1,3011.0,1.0,1.0,1.0,558.1163713886642,50.0,2015.0,-37.79975,144.88368,Western Metropolitan,7570.0
17498,Footscray,3,t,869000.0,SP,Jas,5.1,3011.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,7570.0
17499,Forest Hill,4,h,1350000.0,VB,Noel,15.4,3131.0,4.0,2.0,2.0,653.0,653.0,1970.0,-37.84362,145.16976,Eastern Metropolitan,4385.0
17500,Forest Hill,4,h,950000.0,VB,Noel,15.4,3131.0,4.0,1.0,1.0,607.0,151.22021949239888,1960.0,-37.84137,145.17911999999998,Eastern Metropolitan,4385.0
17501,Forest Hill,3,h,1100000.0,S,Noel,15.4,3131.0,3.0,2.0,2.0,558.1163713886642,195.0,1970.0,-37.84332,145.17308,Eastern Metropolitan,4385.0
17502,Forest Hill,3,h,799000.0,S,MJ,15.4,3131.0,3.0,1.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.83344,145.18033,Eastern Metropolitan,4385.0
17503,Frankston,4,h,605000.0,S,O'Brien,38.0,3199.0,4.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-38.14708,145.14678,South-Eastern Metropolitan,17055.0
17504,Frankston,3,h,634000.0,S,O'Brien,38.0,3199.0,3.0,1.0,1.0,586.0,151.22021949239888,1965.8799955347176,-38.14738,145.16653,South-Eastern Metropolitan,17055.0
17505,Frankston South,4,h,1350000.0,S,Eview,38.0,3199.0,4.0,2.0,2.0,2716.0,151.22021949239888,1965.8799955347176,-38.17488,145.1234,South-Eastern Metropolitan,7566.0
17506,Gladstone Park,3,h,586000.0,S,YPA,12.9,3043.0,3.0,1.0,1.0,534.0,151.22021949239888,1965.8799955347176,-37.68641,144.88487,Western Metropolitan,3285.0
17507,Glen Huntly,1,u,600000.0,S,Hodges,10.1,3163.0,1.0,1.0,1.0,100.0,151.22021949239888,1965.8799955347176,-37.89154,145.04483000000002,Southern Metropolitan,2403.0
17508,Glen Huntly,1,u,275000.0,PI,Ray,10.1,3163.0,1.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.89092,145.04392,Southern Metropolitan,2403.0
17509,Glen Iris,2,u,678000.0,S,hockingstuart,7.3,3146.0,2.0,1.0,1.0,558.1163713886642,90.0,1970.0,-37.85501,145.04567,Southern Metropolitan,10412.0
17510,Glen Iris,3,h,1285000.0,S,Marshall,7.3,3146.0,3.0,2.0,2.0,374.0,101.0,1940.0,-37.84967,145.08388,Southern Metropolitan,10412.0
17511,Glen Waverley,4,h,1190000.0,S,Ray,16.7,3150.0,4.0,2.0,2.0,653.0,151.22021949239888,1965.8799955347176,-37.89231,145.15141,Eastern Metropolitan,15321.0
17512,Glen Waverley,3,h,2450000.0,S,Stockdale,16.7,3150.0,3.0,1.0,0.0,984.0,151.22021949239888,1965.8799955347176,-37.87376,145.15238,Eastern Metropolitan,15321.0
17513,Glen Waverley,4,h,1214000.0,S,Barry,16.7,3150.0,4.0,2.0,2.0,694.0,151.22021949239888,1965.8799955347176,-37.8893,145.18747,Eastern Metropolitan,15321.0
17514,Glen Waverley,4,h,1631888.0,S,Barry,16.7,3150.0,4.0,2.0,2.0,740.0,151.22021949239888,1960.0,-37.88551,145.17559,Eastern Metropolitan,15321.0
17515,Glenroy,3,h,850000.0,S,Stockdale,11.2,3046.0,3.0,1.0,1.0,672.0,151.22021949239888,1965.8799955347176,-37.70542,144.92263,Northern Metropolitan,8870.0
17516,Glenroy,3,h,1051000.0,S,Barry,11.2,3046.0,3.0,2.0,2.0,913.0,112.0,1950.0,-37.70072,144.91662,Northern Metropolitan,8870.0
17517,Glenroy,3,t,563250.0,S,Eview,11.2,3046.0,3.0,1.0,1.0,558.1163713886642,83.0,2012.0,-37.70017,144.93292,Northern Metropolitan,8870.0
17518,Glenroy,2,h,910000.0,PI,Eview,11.2,3046.0,2.0,1.0,1.0,718.0,151.22021949239888,1965.8799955347176,-37.71389,144.92158999999998,Northern Metropolitan,8870.0
17519,Glenroy,3,h,485000.0,PI,Eview,11.2,3046.0,3.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.69709,144.93697,Northern Metropolitan,8870.0
17520,Gowanbrae,3,h,845000.0,S,Nelson,12.9,3043.0,3.0,2.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.7009,144.90053,Western Metropolitan,1071.0
17521,Greensborough,2,u,705000.0,S,Darren,16.1,3088.0,2.0,1.0,1.0,558.1163713886642,151.22021949239888,1997.0,-37.70773,145.09371000000002,Northern Metropolitan,8524.0
17522,Greensborough,2,u,590000.0,S,Buckingham,16.1,3088.0,2.0,1.0,2.0,558.1163713886642,151.22021949239888,1985.0,-37.70837,145.10715,Northern Metropolitan,8524.0
17523,Greensborough,3,h,785000.0,S,Darren,16.1,3088.0,3.0,1.0,2.0,840.0,137.0,1960.0,-37.69443,145.11245,Northern Metropolitan,8524.0
17524,Greenvale,4,h,532000.0,S,Ray,20.4,3059.0,4.0,2.0,2.0,558.1163713886642,200.0,2007.0,-37.61328,144.91144,Northern Metropolitan,4864.0
17525,Greenvale,4,h,600000.0,S,Raine,20.4,3059.0,4.0,2.0,2.0,558.1163713886642,192.0,2010.0,-37.61358,144.91151000000002,Northern Metropolitan,4864.0
17526,Hadfield,3,h,850000.0,SP,Stockdale,11.2,3046.0,3.0,1.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.70788,144.94208999999998,Northern Metropolitan,2606.0
17527,Hadfield,3,h,760000.0,PI,Nelson,11.2,3046.0,3.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.71046,144.94011,Northern Metropolitan,2606.0
17528,Hampton,4,h,1800000.0,PI,Buxton,13.8,3188.0,4.0,1.0,2.0,800.0,151.22021949239888,1965.8799955347176,-37.93492,145.01758,Southern Metropolitan,5454.0
17529,Hampton,4,t,2000000.0,VB,Buxton,13.8,3188.0,4.0,3.0,2.0,360.0,275.0,2010.0,-37.937,145.01169,Southern Metropolitan,5454.0
17530,Hampton,4,h,2500000.0,VB,Marshall,13.8,3188.0,4.0,2.0,4.0,683.0,199.0,1980.0,-37.92983,145.00167,Southern Metropolitan,5454.0
17531,Hampton East,4,h,1125000.0,PI,Buxton,13.8,3188.0,4.0,1.0,1.0,700.0,175.0,1950.0,-37.94312,145.0244,Southern Metropolitan,2356.0
17532,Hawthorn,2,u,609000.0,S,Marshall,5.3,3122.0,2.0,1.0,1.0,558.1163713886642,69.0,1975.0,-37.82606,145.02535,Southern Metropolitan,11308.0
17533,Hawthorn,2,u,732500.0,S,hockingstuart,5.3,3122.0,2.0,1.0,1.0,558.1163713886642,151.22021949239888,2009.0,-37.82872,145.03544,Southern Metropolitan,11308.0
17534,Hawthorn,2,u,445000.0,S,Nelson,5.3,3122.0,2.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.8293,145.04043,Southern Metropolitan,11308.0
17535,Hawthorn East,3,h,1315000.0,S,Marshall,6.2,3123.0,3.0,0.0,0.0,375.0,151.22021949239888,1965.8799955347176,-37.8197,145.05868,Southern Metropolitan,6482.0
17536,Hawthorn East,3,h,3600000.0,S,Marshall,6.2,3123.0,3.0,2.0,2.0,848.0,158.0,1929.0,-37.83543,145.04606,Southern Metropolitan,6482.0
17537,Hawthorn East,2,u,680000.0,PI,Woodards,6.2,3123.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,6482.0
17538,Heathmont,4,h,952000.0,S,hockingstuart,21.3,3135.0,4.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.8339,145.24836000000002,Eastern Metropolitan,3794.0
17539,Heidelberg,2,u,660000.0,PI,Miles,8.9,3084.0,2.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.75248,145.06743,Eastern Metropolitan,2890.0
17540,Heidelberg,3,h,985000.0,S,Nelson,8.9,3084.0,3.0,1.0,2.0,528.0,118.0,1955.0,-37.74821,145.06933,Eastern Metropolitan,2890.0
17541,Heidelberg,3,h,1325000.0,S,Miles,8.9,3084.0,3.0,2.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.75312,145.06671,Eastern Metropolitan,2890.0
17542,Heidelberg Heights,3,h,1071000.0,S,Ray,8.8,3081.0,3.0,1.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.75079,145.05518,Eastern Metropolitan,2947.0
17543,Heidelberg Heights,3,u,870000.0,S,Fletchers,8.8,3081.0,3.0,2.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.73264,145.05818,Eastern Metropolitan,2947.0
17544,Heidelberg Heights,3,h,915000.0,S,hockingstuart,8.8,3081.0,3.0,2.0,2.0,604.0,151.22021949239888,1965.8799955347176,-37.73098,145.06043,Eastern Metropolitan,2947.0
17545,Heidelberg West,2,h,790000.0,S,Miles,8.8,3081.0,2.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.73761,145.0463,Eastern Metropolitan,2674.0
17546,Highett,5,h,1300000.0,S,Hodges,16.0,3190.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,4794.0
17547,Highett,4,h,1911000.0,S,Buxton,16.0,3190.0,4.0,3.0,2.0,616.0,302.0,2005.0,-37.94964,145.02753,Southern Metropolitan,4794.0
17548,Highett,2,u,770000.0,S,McGrath,16.0,3190.0,2.0,1.0,1.0,558.1163713886642,100.0,1995.0,-37.95087,145.04987,Southern Metropolitan,4794.0
17549,Hillside,3,h,781500.0,S,YPA,18.0,3037.0,3.0,2.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.70161,144.7533,Western Metropolitan,5556.0
17550,Hillside,3,h,637000.0,S,Barry,18.0,3037.0,3.0,2.0,2.0,558.1163713886642,159.0,2003.0,-37.68019,144.73691000000002,Western Metropolitan,5556.0
17551,Hoppers Crossing,3,h,650000.0,S,Purplebricks,18.4,3029.0,3.0,2.0,2.0,913.0,174.0,1965.8799955347176,-37.85152,144.70802,Western Metropolitan,13830.0
17552,Hoppers Crossing,3,h,550000.0,SP,Triwest,18.4,3029.0,3.0,1.0,2.0,635.0,151.22021949239888,1980.0,-37.86866,144.69356000000002,Western Metropolitan,13830.0
17553,Hoppers Crossing,4,h,537000.0,S,YPA,18.4,3029.0,4.0,2.0,2.0,572.0,151.22021949239888,1965.8799955347176,-37.87373,144.69131000000002,Western Metropolitan,13830.0
17554,Hoppers Crossing,5,h,540000.0,S,Sweeney,18.4,3029.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Western Metropolitan,13830.0
17555,Hoppers Crossing,4,h,553500.0,S,Sweeney,18.4,3029.0,4.0,2.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.86572,144.68993999999998,Western Metropolitan,13830.0
17556,Hoppers Crossing,3,h,568000.0,S,hockingstuart,18.4,3029.0,3.0,2.0,2.0,700.0,151.22021949239888,1973.0,-37.87695,144.69953,Western Metropolitan,13830.0
17557,Hughesdale,3,h,1360000.0,S,Woodards,12.3,3166.0,3.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.89978,145.08371,Southern Metropolitan,3145.0
17558,Huntingdale,3,h,1205000.0,SA,FN,12.3,3166.0,3.0,2.0,4.0,622.0,0.0,1960.0,-37.90823,145.10851,Southern Metropolitan,768.0
17559,Ivanhoe,3,u,960000.0,SP,Miles,7.8,3079.0,3.0,2.0,1.0,558.1163713886642,145.0,2000.0,-37.75918,145.04129,Eastern Metropolitan,5549.0
17560,Ivanhoe,3,h,840000.0,S,Fletchers,7.8,3079.0,3.0,2.0,2.0,558.1163713886642,123.0,2000.0,-37.76349,145.03019,Eastern Metropolitan,5549.0
17561,Ivanhoe,2,u,760000.0,S,Miles,7.8,3079.0,2.0,1.0,1.0,558.1163713886642,89.0,1980.0,-37.76483,145.04025,Eastern Metropolitan,5549.0
17562,Ivanhoe,3,h,1230000.0,VB,Nelson,7.8,3079.0,3.0,2.0,2.0,558.1163713886642,180.0,2006.0,-37.7597,145.03769,Eastern Metropolitan,5549.0
17563,Ivanhoe,2,u,572500.0,S,Miles,7.8,3079.0,2.0,1.0,1.0,558.1163713886642,75.0,1965.0,-37.77066,145.04911,Eastern Metropolitan,5549.0
17564,Ivanhoe,3,u,960000.0,S,Miles,7.8,3079.0,3.0,2.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.76901,145.04838,Eastern Metropolitan,5549.0
17565,Ivanhoe,4,h,2800000.0,S,Nelson,7.8,3079.0,4.0,2.0,2.0,558.1163713886642,360.0,2008.0,-37.78071,145.04171000000002,Eastern Metropolitan,5549.0
17566,Ivanhoe East,2,u,860000.0,S,Miles,7.8,3079.0,2.0,1.0,1.0,558.1163713886642,151.22021949239888,1960.0,-37.77414,145.05379,Eastern Metropolitan,1554.0
17567,Ivanhoe East,4,h,2040000.0,VB,Miles,7.8,3079.0,4.0,2.0,2.0,585.0,151.22021949239888,1965.8799955347176,-37.7709,145.05676,Eastern Metropolitan,1554.0
17568,Jacana,3,h,605000.0,S,YPA,14.0,3047.0,3.0,1.0,0.0,593.0,151.22021949239888,1965.8799955347176,-37.68775,144.90941999999998,Northern Metropolitan,851.0
17569,Kealba,3,h,572000.0,S,Barry,14.0,3021.0,3.0,1.0,2.0,554.0,125.0,1975.0,-37.73522,144.82044,Western Metropolitan,1202.0
17570,Keilor Downs,3,h,680000.0,S,Brad,15.5,3038.0,3.0,2.0,2.0,850.0,151.22021949239888,1965.8799955347176,-37.72056,144.80825,Western Metropolitan,3656.0
17571,Keilor East,4,h,784000.0,SP,Barry,11.7,3033.0,4.0,2.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.74873,144.85211,Western Metropolitan,5629.0
17572,Keilor East,3,h,790000.0,SP,Nelson,11.7,3033.0,3.0,1.0,1.0,610.0,151.22021949239888,1959.0,-37.7356,144.86479,Western Metropolitan,5629.0
17573,Keilor East,2,u,600000.0,S,Biggin,11.7,3033.0,2.0,1.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.74611,144.86879,Western Metropolitan,5629.0
17574,Keilor East,4,h,630000.0,SP,Barry,11.7,3033.0,3.0,1.0,2.0,185.0,113.0,1965.0,-37.7482,144.86924,Western Metropolitan,5629.0
17575,Keilor East,3,h,601000.0,S,Nelson,11.7,3033.0,3.0,1.0,1.0,558.1163713886642,151.22021949239888,1990.0,-37.7489,144.86677,Western Metropolitan,5629.0
17576,Keilor East,3,h,900000.0,SP,Nelson,11.7,3033.0,3.0,1.0,1.0,624.0,151.22021949239888,1965.8799955347176,-37.75046,144.8653,Western Metropolitan,5629.0
17577,Keilor Park,3,h,680000.0,VB,Eric,10.4,3042.0,3.0,1.0,4.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.72288,144.86106999999998,Western Metropolitan,1119.0
17578,Kensington,2,h,1010000.0,S,Edward,3.4,3031.0,2.0,1.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.79581,144.9331,Northern Metropolitan,5263.0
17579,Kensington,2,h,1023000.0,S,Nelson,3.4,3031.0,2.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.79549,144.93313999999998,Northern Metropolitan,5263.0
17580,Kensington,1,u,411500.0,S,Edward,3.4,3031.0,1.0,1.0,1.0,558.1163713886642,999.0,1965.8799955347176,-37.78981,144.92326,Northern Metropolitan,5263.0
17581,Kensington,3,h,1035000.0,SP,Sweeney,3.4,3031.0,3.0,1.0,1.0,558.1163713886642,87.0,1900.0,-37.79296,144.92826000000002,Northern Metropolitan,5263.0
17582,Kew,4,h,2450000.0,PI,Jellis,5.4,3101.0,4.0,2.0,2.0,399.0,192.0,1920.0,-37.80526,145.04294,Southern Metropolitan,10331.0
17583,Kew,3,h,2600000.0,PI,Kelly,5.4,3101.0,3.0,1.0,2.0,780.0,151.22021949239888,1965.8799955347176,-37.80969,145.01967,Southern Metropolitan,10331.0
17584,Kew,4,h,2855000.0,PI,Jellis,5.4,3101.0,4.0,3.0,3.0,558.1163713886642,169.0,1930.0,-37.81016,145.04675,Southern Metropolitan,10331.0
17585,Kew,2,t,955000.0,S,Jellis,5.4,3101.0,2.0,1.0,1.0,2835.0,100.0,1970.0,-37.81439,145.04237,Southern Metropolitan,10331.0
17586,Kew,2,u,1130000.0,S,Jellis,5.4,3101.0,2.0,1.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.81303,145.04185,Southern Metropolitan,10331.0
17587,Kew,4,h,1600000.0,VB,Nelson,5.4,3101.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,10331.0
17588,Kew,3,h,1350000.0,VB,Jellis,5.4,3101.0,3.0,2.0,1.0,275.0,151.22021949239888,1992.0,-37.80442,145.04085,Southern Metropolitan,10331.0
17589,Kew,4,h,2500000.0,VB,Kay,5.4,3101.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,10331.0
17590,Kew,2,h,1630000.0,S,hockingstuart,5.4,3101.0,2.0,1.0,0.0,284.0,88.0,1920.0,-37.81202,145.04217,Southern Metropolitan,10331.0
17591,Kew East,6,h,1875000.0,PI,Marshall,7.3,3102.0,6.0,2.0,2.0,697.0,170.0,1962.0,-37.79032,145.05408,Southern Metropolitan,2671.0
17592,Keysborough,3,h,770000.0,S,Area,25.2,3173.0,3.0,1.0,4.0,533.0,151.22021949239888,1965.8799955347176,-37.98433,145.17041,South-Eastern Metropolitan,8459.0
17593,Kingsbury,3,u,660000.0,S,Ray,12.1,3083.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,1414.0
17594,Kurunjang,3,h,296000.0,S,PRDNationwide,31.7,3337.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Victoria,3553.0
17595,Lalor,4,h,766000.0,S,Melbourne,16.3,3075.0,4.0,2.0,5.0,541.0,110.0,1980.0,-37.66276,145.03073999999998,Northern Metropolitan,8279.0
17596,Lalor,3,h,652000.0,S,HAR,16.3,3075.0,3.0,1.0,2.0,533.0,151.22021949239888,1965.8799955347176,-37.6605,145.01218,Northern Metropolitan,8279.0
17597,Lalor,3,h,630000.0,S,HAR,16.3,3075.0,3.0,1.0,1.0,558.1163713886642,119.0,1970.0,-37.66223,145.00351,Northern Metropolitan,8279.0
17598,Lilydale,4,h,950000.0,VB,Ray,29.9,3140.0,4.0,2.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.74879,145.36947,Eastern Victoria,6732.0
17599,Lower Plenty,3,t,810000.0,S,Buckingham,14.6,3093.0,3.0,2.0,2.0,558.1163713886642,140.0,1980.0,-37.72358,145.1186,Eastern Metropolitan,1624.0
17600,MacLeod,3,u,815000.0,S,Ray,12.7,3085.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,4168.0
17601,Maidstone,3,h,818000.0,SP,Sweeney,6.4,3012.0,3.0,2.0,2.0,558.1163713886642,151.0,2010.0,-37.78453,144.86937,Western Metropolitan,3873.0
17602,Malvern,3,h,2500000.0,VB,Marshall,5.9,3144.0,3.0,2.0,0.0,395.0,149.0,1880.0,-37.85892,145.03731000000002,Southern Metropolitan,4675.0
17603,Maribyrnong,2,u,481000.0,S,Barry,4.3,3032.0,2.0,1.0,1.0,558.1163713886642,151.22021949239888,1970.0,-37.76827,144.90118,Western Metropolitan,4918.0
17604,Maribyrnong,2,h,999000.0,S,Biggin,4.3,3032.0,2.0,2.0,2.0,558.1163713886642,151.22021949239888,2010.0,-37.78618,144.89562,Western Metropolitan,4918.0
17605,Maribyrnong,2,h,752500.0,S,Purplebricks,4.3,3032.0,2.0,1.0,0.0,488.0,113.0,1910.0,-37.78486,144.88616000000002,Western Metropolitan,4918.0
17606,McKinnon,3,t,1142000.0,S,Jellis,11.4,3204.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Southern Metropolitan,2397.0
17607,Meadow Heights,4,h,575000.0,S,Barry,17.4,3048.0,4.0,2.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.64751,144.92524,Northern Metropolitan,4704.0
17608,Meadow Heights,8,h,741000.0,S,Barry,17.4,3048.0,8.0,3.0,1.0,1063.0,101.0,1980.0,-37.65826,144.92538000000002,Northern Metropolitan,4704.0
17609,Melbourne,1,u,390000.0,PI,HAR,0.0,3000.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,17496.0
17610,Melbourne,2,u,740000.0,S,Harrington,0.0,3000.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,17496.0
17611,Melton,3,h,283000.0,S,FN,31.7,3337.0,3.0,1.0,0.0,362.0,19.0,1976.0,-37.68755,144.56887,Western Victoria,3600.0
17612,Melton,3,h,501000.0,S,hockingstuart,31.7,3337.0,3.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.0,-37.67967,144.5785,Western Victoria,3600.0
17613,Melton West,4,h,415000.0,S,Raine,31.7,3337.0,4.0,2.0,2.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.67977,144.56527,Northern Victoria,6065.0
17614,Melton West,4,h,430000.0,SP,hockingstuart,31.7,3337.0,4.0,1.0,3.0,675.0,147.0,1980.0,-37.67363,144.55888000000002,Northern Victoria,6065.0
17615,Melton West,3,h,439000.0,S,hockingstuart,31.7,3337.0,3.0,2.0,2.0,524.0,115.0,1965.8799955347176,-37.668690000000005,144.55666000000002,Northern Victoria,6065.0
17616,Melton West,3,h,410000.0,SP,FN,31.7,3337.0,3.0,2.0,2.0,558.1163713886642,151.0,2010.0,-37.66805,144.54022,Northern Victoria,6065.0
17617,Mentone,3,h,815000.0,S,Hodges,20.0,3194.0,3.0,2.0,2.0,520.0,151.22021949239888,1965.8799955347176,-37.98227,145.08133999999998,South-Eastern Metropolitan,6162.0
17618,Mentone,1,u,300000.0,SP,O'Brien,20.0,3194.0,1.0,1.0,1.0,558.1163713886642,37.0,1970.0,-37.97919,145.05545,South-Eastern Metropolitan,6162.0
17619,Mentone,1,u,397500.0,S,Obrien,20.0,3194.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.98353,145.08581,South-Eastern Metropolitan,6162.0
17620,Mernda,3,h,470000.0,S,RW,25.9,3754.0,3.0,2.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.59853,145.0917,Northern Metropolitan,5812.0
17621,Mickleham,4,h,450000.0,PI,Jason,20.6,3064.0,0.0,0.0,0.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.809849065321295,144.99633776420606,Northern Metropolitan,1158.0
17622,Middle Park,3,h,2800000.0,SP,Parkinson,3.0,3206.0,3.0,2.0,1.0,558.1163713886642,164.0,1900.0,-37.85225,144.96016,Southern Metropolitan,2019.0
17623,Mill Park,3,h,531000.0,S,Ray,17.9,3082.0,3.0,1.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.6595,145.04721999999998,Northern Metropolitan,10529.0
17624,Mill Park,3,h,665000.0,S,Morrison,17.9,3082.0,3.0,2.0,1.0,558.1163713886642,151.22021949239888,1965.8799955347176,-37.66704,145.07112,Northern Metropolitan,10529.0
17625,Mill Park,3,h,685000.0,S,Barry,17.9,3082.0,3.0,1.0,2.0,558.1163713886642,151.22021949239888,1986.0,-37.66607,145.0518,Northern Metropolitan,10529.0
17626,Mill Park,3,h,665000.0,S,Ray,17.9,3082.0,3.0,1.0,4.0,345.0,151.22021949239888,1965.8799955347176,-37.67121,145.06246000000002,Northern Metropolitan,10529.0
